tid,toi,pl_mass,tfopwg_disp,st_tmag,st_tmagerr,ra,dec,pmra,pmraerr,pmdec,pmdecerr,pl_tranepoch,pl_tranepocherr,pl_orbper,pl_orbpererr,pl_trandurh,pl_trandurherr,pl_trandepmmag,pl_trandepmmagerr,pl_trandep,pl_trandeperr,pl_rade,pl_radeerr,pl_insol,pl_eqt,pl_snr,st_dist,st_disterr,st_teff,st_tefferr,st_logg,st_loggerr,st_rad,st_raderr,st_feh,st_feherr,st_mass,st_masserr
67196573,2499.01,317,APC,10.7996,0.006,89.456648,-11.418203,10.915,0.099,15.886,0.098,2459226.41,0.0005918,2.5574812,0.0000034,1.053,0.181,2.02135,1.674116,1860,1540.73,17.7879,4.95674,639.207,1400,28,233.953,2.7545,5844,115.1,4.33,2,1.13,0.05,,,1.097,0.144595
206785987,2500.01,114.56,PC,11.619,0.016,96.69897,8.200979,-1.795,0.072,-3.582,0.065,2459225.954,0.0012413,2.955314,0.0000073,3.031,0.163,7.047537,0.002692,6470,2.47947,13.1598,0.659959,2541.33,1978,32,702.71,23.7115,7837,174.37,4.31121,0.0839198,1.58,0.07,,,1.86,0.306177
134471108,2501.01,7.46,PC,11.6751,0.006,108.066593,-44.027544,-8.561,0.04,-17.973,0.044,2459203.653,0.001892081,5.326292178,2.90E-05,2.258522777,1.1655861,1.631662,0.139903,1501.68741,128.84727,2.635094449,3.2300198,40.11663892,641.8756259,11.684048,93.8832,0.17855,4066,128.471,4.60684,0.119248,0.65872699,0.0671608,,,0.64,0.0790182
52689469,2502.01,113.47,KP,13.6373,0.006,101.394805,-33.881692,-3.369,0.026,2.549,0.029,2459202.043,0.003224336,3.141382453,0.000367964,4.4361226,0.27500784,5.914925,0.286423,5433.034873,263.77017,13.07086402,0.92837846,2278.98417,1762.199512,14.388655,1477.98,35.75,6534,122,4.09026,,1.734089971,,,,1.35,
124778445,2503.01,115.93,KP,13.9819,0.006,94.444759,-35.706364,-8.838,0.033,8.771,0.032,2459203.396,0.001230559,1.675156757,0.000145789,2.271819399,0.10265229,19.47923,0.579619,17781.052,533.70654,13.2366563,0.48482808,1000.567857,1434.436694,24.296297,743.972,10.74,5457,122,4.44807,,0.963518,,,,0.95,
206906112,2504.01,317,PC,10.6358,0.016,97.214862,11.53189,0.014,0.082,-2.451,0.069,2459212.614,0.002779522,13.58535064,4.88E-05,4.703901999,0.25363755,3.425009,0.148239,3149.579501,136.52396,15.25592643,13.891774,629.3590997,1277.451376,26.405294,508.561,13.9055,8389,191.997,4.29787,0.0778572,1.694849968,0.0669749,,,2.08,0.326407
443127052,2505.01,15.72,PC,10.7015,0.006,95.486535,-11.541394,-17.171,0.062,28.333,0.07,2459222.132,0.0043305,2.8972041,0.0000251,1.958,0.423,0.695094,0.003141,640,2.89313,4.096,0.36334,470.021,1297,9,282.783,3.657,5879,240.2,4.09,0.09,1.55,0.08,,,1.065,0.148114
393298446,2506.01,9.51,APC,9.9257,0.006,92.010974,-39.010809,5.5,1.4,20.8,1.2,2459211.075,0.0050975,14.9695925,0.0003288,5.832,0.843,0.466967,0.000901,430,0.829512,3.04784,,219.916,,11,236.243,,6456,,,,1.46,,,,,
354519019,2507.01,8.1,PC,9.4951,0.006,82.559826,-43.798459,-22.08,0.036,-37.796,0.044,2458444.789,0.003165402,17.30514757,0.000105496,3.497631637,0.2752979,0.713686,0.065447,657.1128437,60.277218,2.766337937,0.23514795,49.55935725,676.7077743,11.085043,103.454,0.2215,5824,129.1,4.53,0.08,0.923281014,0.0432463,,,1.05,0.13486
147430118,2508.01,9.94,PC,10.3559,0.006,104.817965,-14.444511,-6.1,1.9,-0.9,1.9,2459226.246,0.0040495,1.6951056,0.0000147,3.238,0.53,0.401797,0.000879,370,0.809849,3.11352,,6387.13,,14,306.597,,6796,,,,1.61,,,,,
143282930,2509.01,17.05,APC,10.7088,0.014,94.409738,-9.631072,-2.298,0.095,3.24,0.101,2459224.69,0.0043387,1.5339665,0.0000156,2.128,0.284,0.510416,0.001425,470,1.3122,4.28924,0.325067,3012.65,2063,10,446.952,12.112,6694,144.7,4.02,0.09,1.92,0.1,,,1.42,0.246076
170103435,2510.01,7.78,FP,10.0879,0.006,101.397361,-46.565471,-38.957,0.046,49.002,0.045,2459984.553,0.0027852,1.9785151,0.0000058,1.282,0.217,0.543004,0.046068,500,42.4296,2.69714,0.183281,514.024,1326,14,204.166,0.984,6317,127.5,4.35,0.08,1.23,0.05,,,1.24,0.179776
124702477,2511.01,68.18,FP,10.9539,0.006,104.752514,-7.897455,-3.714,0.083,-6.321,0.076,2459226.722,0.0007891,0.7951534,0.0000016,0.912,0.128,2.086617,0.003619,1920,3.33354,9.70612,0.65796,2195.21,1906,26,523.867,18.6435,6811,152.1,4.02,0.1,1.96,0.11,,,1.467,0.260444
124491883,2512.01,4.79,PC,9.22605,0.006,93.509715,-20.997714,10.198,0.021,-38.688,0.052,2459226.886,0.0082776,2.3933087,0.0000779,5.507,0.615,0.162873,0.000396,150,0.364902,2.03235,0.145402,6511.62,2502,9,199.337,1.106,6393,119.6,4.08,0.09,1.72,0.08,,,1.281,0.199738
59842822,2513.01,14.95,PC,10.0509,0.006,94.027709,-21.279477,6.586,0.03,-49.797,0.087,2459225.861,0.0053045,2.5577037,0.0000234,2.577,0.697,0.575593,0.002049,530,1.88741,3.9587,0.317686,1478.98,1727,12,258.693,2.4955,6039,121.9,4.03,0.08,1.7,0.08,,,1.122,0.151312
317134140,2514.01,5.04,PC,10.667,0.006,86.719534,-17.029089,46.751,0.045,-26.129,0.056,2459215.084,0.0068115,6.3951381,0.0001339,4.047,0.782,0.553867,0.00198,510,1.82401,2.10043,0.179951,323.891,1181,9,173.764,0.913,5563,123.6,4.45,0.08,0.98,0.05,,,0.981,0.125806
123627908,2515.01,122.71,PC,10.1083,0.007,89.293899,-18.672245,5.761,0.036,8.956,0.047,2459227.262,0.0017831,5.9016526,0.0007076,2.417,0.21,2.663318,0.296673,2450,273.209,13.6737,3.22538,826.195,1493,29,281.448,2.0195,6127,119.4,4.02,0.08,1.74,0.08,,,1.16,0.164975
295947393,2516.01,317,APC,9.9552,0.006,109.0444,-17.453065,-0.4,1.9,0.9,1.9,2459252.876,0.0035351,5.4927168,0.0000319,7.906,0.421,5.75879,0.000607,5290,0.558867,18.5905,,14464.4,,27,545.079,,9623,365.4,4.08,1.24,2.37,,,,,
48178229,2517.01,22.7,FP,10.0386,0.007,99.172585,-23.309761,0.707,0.028,7.569,0.048,2459225.684,0.0065888,2.6788253,0.0000283,2.49,0.375,0.380074,0.000856,350,0.7882,5.07891,0.303041,1476,1726,12,403.768,4.815,6863,123.1,3.93,0.09,2.19,0.09,,,1.49,0.255686
96925186,2518.01,5.46,PC,10.2282,0.006,105.44485,-34.919687,-2.978,0.041,8.491,0.047,2459976.019,0.0079551,6.8979432,0.0000545,3.401,0.49,0.597319,0.041741,550,38.4444,2.18563,0.147571,239.133,1095,12,160.825,0.7245,6016,139.7,4.49,0.08,0.99,0.05,,,1.11,0.150036
47720259,2519.01,5.87,PC,10.2807,0.006,97.891717,-23.951598,1.155,0.03,-6.468,0.041,2459226.575,0.0037065,6.9551801,0.0000529,2.062,0.347,0.836339,0.002426,770,2.23469,2.29124,0.200791,38.0097,691,10,81.856,0.1858,4742,122.2,4.57,0.1,0.75,0.05,,,0.76,0.0971313
177414713,2520.01,2.55,PC,9.859901,0.006,106.841463,-11.436773,-72.635,0.075,29.689,0.089,2459225.974,0.0061805,2.0944084,0.0000579,4.133,1.131,0.347491,0.001622,320,1.49397,1.39836,0.128552,3407.6,2128,9,87.4053,0.37885,5298,122.6,4.62,0.08,0.77,0.04,,,0.91,0.117139
72556406,2521.01,60.93,APC,10.8218,0.007,93.529144,-8.062309,-7.737,0.075,-0.317,0.095,2459227.249,0.0013831,5.563087,0.0000134,4.533,0.207,2.739508,0.000381,2520,0.350593,9.04133,0.478522,494.188,1313,23,341.347,4.925,5491.4,104,3.85,0.43,1.72,0.09,,,1.023,0.12611
148883384,2522.01,3.4,PC,9.1239,0.006,107.118513,-12.147866,-4.08,0.079,-13.686,0.083,2459223.891,0.0034072,2.0988541,0.0002283,4.365,0.218,0.380074,0.000683,350,0.628904,1.66554,0.124017,2840.05,2033,11,84.5017,0.40195,5531,130.8,4.45,0.08,0.97,0.05,,,0.97,0.117594
443213925,2523.01,8.62,PC,10.1424,0.006,95.809871,-11.348617,4.887,0.058,-39.904,0.073,2459225.085,0.0039631,4.6410823,0.0000367,2.849,0.453,0.716822,0.001808,660,1.66538,2.86438,0.211594,344.881,1200,11,166.257,1.03,5809,266.2,4.36,0.09,1.12,0.05,,,1.044,0.162198
169249234,2524.01,114.36,CP,12.1772,0.007,160.886843,-1.912698,9.97,0.073,4.849,0.071,2459527.432,0.000583283,7.18580292,1.22E-05,4.254261318,0.07542505,12.22062,0.163433,11192.49952,150.5162,13.1612,0.731181,210.609,1061,76.88544,438.842,8.0285,5758.3,135.6,4.3,0.08,1.19,0.06,0.13,0.019,1.03,0.121133
149601126,2525.01,68.66,CP,13.4006,0.006,86.850974,-60.521308,21.759,0.026,23.299,0.029,2459174.013,0.0069103,23.34185357,0.000883681,6.412937259,0.46666077,7.051473,0.522683,6473.602151,481.2927,9.726712887,7.509336,16.36425046,512.9721403,20.780209,395.398,2.241,4944,122,4.51,,0.824284017,,,,0.81,
149601126,2525.02,76.52,CP,13.4006,0.006,86.850974,-60.521308,21.759,0.026,23.299,0.029,2459074.031,0.002270904,49.24455988,0.000180855,6.580714544,0.20122325,17.078114,0.466645,15606.46149,429.70343,10.3670919,0.3454167,6.04782048,399.9626824,33.65235,395.398,2.241,4944,122,4.51,,0.824284017,,,,0.81,
380836882,2526.01,95.25,PC,11.0586,0.006,270.134849,-65.613808,-0.485,0.03,8.971,0.038,2459381.868,0.0009417,8.011385,0.0000145,5.197,0.376,8.600432,0.00114,7890,1.0499,11.7844,0.624913,429.98,1268,93,302.145,2.481,5923,139.1,4.25,0.08,1.29,0.07,,,1.08,0.14059
126572546,2527.01,100.24,PC,11.1673,0.032,136.653301,-50.48045,-13.033,0.248,7.838,0.235,2459301.551,0.0026219,2.3018922,0.000011,3.706,0.309,1.36889,0.00076,1260,0.699752,12.146,1.39235,4411.81,2270,18,743.085,85.498,6919,258.9,3.54,0.11,3.45,0.39,,,1.51,0.266183
83154030,2528.01,57.53,PC,12.9363,0.008,188.834597,-18.029479,-28.216,0.047,-2.793,0.028,2459331.447,0.004572,11.7248927,0.0000891,5.928,0.343,9.312006,0.007491,8540,6.89984,8.72604,0.48473,206.968,1056,14,513.431,6.8555,5980,122.2,4.56,0.08,0.91,0.04,,,1.1,0.139459
269333648,2529.01,84.11,CP,10.6693,0.006,118.994535,-52.354833,14.909,0.101,17.856,0.209,2458538.517,0,,,8.943,1.149,4.613309,0.006597,4240,6.07582,10.9718,0.727769,70.9731,808,41,296.271,4.2295,5822,134.6,3.97,0.08,1.75,0.09,,,1.05,0.131893
52059926,2530.01,86.35,PC,12.7296,0.006,16.772687,-68.368103,-19.307,0.027,-11.861,0.024,2458350.181,0,,,4.646,0.54,23.735523,0.022081,21624,20.3376,11.1787,0.969162,4.48015,405,27,216.581,0.639,4490,124.7,4.55,0.1,0.74,0.06,,,0.7,0.082944
262843259,2531.01,73.7,PC,12.4329,0.006,52.531218,-60.875623,-11.274,0.03,-0.803,0.03,2460158.315,0.00106957,8.1484094,0.0000091,3.168586997,0.10658075,14.754642,0.288174,13497.60712,265.38266,10.14050341,0.67668694,91.987019,789.8623006,55.67417,314.693,1.633,5320,130.4,4.52,0.09,0.87313199,0.048402,,,0.92,0.117953
20579360,2532.01,65.31,PC,12.646,0.007,201.167653,-19.89616,-41.186,0.047,14.5,0.04,2459311.204,0.0020567,16.7224532,0.0000643,4.223,0.548,12.712098,0.010198,11640,9.39255,9.46753,0.580453,44.9403,721,33,363.49,3.981,5560,130.9,4.54,0.08,0.88,0.05,,,0.98,0.127355
418012030,2533.01,67.92,PC,11.6417,0.007,212.638797,26.42343,-14,0.048,19.171,0.061,2459682.186,0.0016911,6.6857865,0.0000181,2.896,0.157,7.287981,0.002563,6690,2.36039,9.65352,0.454536,171.835,1008,19,368.409,4.501,6144.3,105,4.4,0.08,1.13,0.05,-0.325,0.033,1.17,0.158579
219332978,2534.01,99.38,PC,10.8209,0.006,338.644613,-57.570425,3.2,0.106,0.545,0.138,2458346.575,0.0019045,,,8.475,0.366,5.63873,0.001402,5180,1.29124,12.0956,0.780295,174.059,1011,25,392.929,15.289,6421.5,132.5,4.12,0.09,1.64,0.1,-0.14,0.12,1.29,0.190178
204698337,2535.01,70.11,PC,12.7024,0.008,185.529463,-24.943187,-68.98,0.041,-30.075,0.037,2458576.764,0.0018077,16.4452725,0.0022944,3.038,0.301,12.898863,0.010076,11810,9.28013,9.85518,0.65016,17.053,566,17,343.587,3.6235,5278,128.2,4.51,0.08,0.88,0.05,,,0.91,0.1136
20299658,2536.01,317,PC,12.7022,0.006,90.963936,-39.546448,4.166,1.172,3.286,1.172,2459191.6,0.003119824,31.9919595,0.004395672,8.823995677,0.23976426,14.266582,0.363356,13054.05472,334.60748,,,25.68235855,574.154107,39.440716,631.951,,5780,,4.438,,,,,,,
399967279,2537.01,317,CP,12.0294,0.006,54.388266,10.057746,31.443,0.1,-36.169,0.073,2459475.467,0.00100552,94.09979541,8.92E-05,4.873844188,0.09894044,22.516744,0.301559,20525.12011,277.70737,14.58908814,2.0986593,7.444474038,421.2871907,68.164986,184.986,1.88,4696.7,90.2,4.54,0.12,1.014299989,0.144372,0.244,0.053,0.74,0.0868628
443115574,2538.01,101.59,PC,10.597,0.01,95.226318,-7.29894,0.504,0.119,-3.933,0.15,2459226.242,0.0052952,2.9103781,0.0000286,3.606,0.426,1.60808,0.002448,1480,2.25475,12.2597,1.0447,4501.88,2282,19,906.746,59.3765,7340.8,146.1,4.09,1.38,3.5,0.25,,,1.93,0.30663
201508515,2539.01,23.69,PC,11.5606,0.006,93.038442,-30.787931,1.634,0.036,-12.717,0.046,2459202.613,0.001787013,0.985586044,0.00012699,1.528548163,0.390312,1.459492,0.106912,1343.338776,98.46513,5.201205136,2.97028,4763.421579,2118.846545,11.704261,386.525,3.6245,5799.4,423.3,4.11,0.41,1.38013,0.0655829,,,1.018,0.135388
354518617,2540.01,7.25,PC,8.2731,0.006,82.558548,-42.697946,33.698,0.048,-143.698,0.053,2458480.944,0.001658175,12.7187255,4.08E-05,3.158256225,0.13098216,1.242988,0.094832,1144.178907,87.33975,2.592463297,0.2972776,12.25992328,477.2453303,12.962988,19.1419,0.0111,4036.3,69.7,4.65,0.07,0.661076009,0.0674925,,,0.63,0.0834873
354518617,2540.02,5.88,APC,8.2731,0.006,82.558548,-42.697946,33.698,0.048,-143.698,0.053,2459223.146,0.0021356,22.0819969,0.0000818,3.073,0.771,1.106929,0.001341,1019,1.23485,2.28729,0.247107,5.94816,435,22,19.1419,0.0111,4036.3,69.7,4.65,0.07,0.66,0.07,,,0.63,0.0834873
31054498,2541.01,50.81,PC,9.9048,0.008,80.508824,-25.722355,-4.885,0.04,-3.335,0.045,2459199.006,0.0023723,1.4118418,0.0000055,2.702,0.3,0.56473,0.000457,520,0.420632,8.14924,0.370596,11077.2,2858,25,737.809,16.163,7839.6,143.1,4.13,1.55,3.52,0.12,,,1.89,0.297687
431971818,2542.01,317,PC,14.9801,0.006,120.556913,-23.523374,-0.407,2.035,3.165,2.035,2459963.883,0.006710509,4.113392834,0.002074556,2.767076823,0.47207943,26.726225,3.367812,24315.26529,3097.0637,,,395.7513853,1137.562745,8.446813,4625.12,,5780,,4.438,,,,,,,
270604417,2543.01,82.16,CP,10.8165,0.006,136.596917,3.56767,-7.573,0.316,-5.71,0.253,2459233.347,0.001433519,7.542750886,2.06E-05,6.448191389,0.15075016,3.369166,0.066504,3098.306666,61.250607,10.80997594,1.0319434,741.7962608,1331.039395,45.81989,426.798,33.976,6349.8,40.8,4.11,0.02,1.866189957,0.170126,-0.446295,0.00748358,1.219,0.173548
341419787,2544.01,317,FP,10.7607,0.006,120.153396,-54.509002,8.817,0.046,-11.343,0.05,2459230.853,0.002223909,21.06899349,7.70E-05,3.740402688,0.17574358,3.689916,0.229089,3392.770075,210.97647,15.36469148,4.264033,194.5380096,952.5129011,33.00356,377.872,3.384,5441,68.3,4.41,2,1.988590002,0.0915978,,,1.12,0.146206
149845414,2545.01,7.09,CP,8.90594,0.006,135.545803,-3.420819,-14.639,0.069,-11.597,0.061,2458522.514,0.002659881,7.994036718,5.26E-05,4.271047027,0.76901084,0.439399,0.042613,404.6194381,39.247066,2.557602114,2.075654,258.8217348,1022.986578,11.495177,107.118,0.472,5846.29,115.111,4.26525,0.0717198,1.253239989,0.0554799,-0.272928,0.0668965,1.055,0.127121
388089437,2546.01,317,APC,11.8215,0.007,120.969221,11.135462,0.047,0.068,0.777,0.04,2459578.592,0.00077,2.1811989,0.0000054,0.428,0.166,2.500069,2.203565,2300,2027.5,18.7156,7.29541,149.461,974,18,515.356,9.759,6125.96,133.255,4.17403,0.087276,1.46,0.08,-0.053,0.014,1.16,0.163411
444013020,2547.01,115.2,KP,11.302,0.006,133.324298,8.523017,2.76,0.061,3.252,0.04,2459228.794,8.98E-05,2.311420336,6.18E-07,2.747975285,0.014171101,16.382086,0.054148,14975.19867,49.8707,13.18791073,0.5822473,957.0053443,1418.56206,340.48663,273.703,2.7065,5785.79,104.216,4.39543,0.0718388,1.070080042,0.0469548,0.336,0.034,1.038,0.128489
350293646,2548.01,98.5,KP,10.0471,0.006,131.106996,1.859893,-23.48,0.073,-31.653,0.056,2459985.304,0.0001779,8.5234958,0.000003,2.444,0.031,20.763291,0.216343,18942,199.239,12.0756,0.595988,34.6952,676,190,100.588,0.4865,5238,104.524,4.54438,0.0758968,0.84,0.04,0.1,0.1,0.894,0.1098
350293646,2548.02,21.9,CP,10.0471,0.006,131.106996,1.859893,-23.48,0.073,-31.653,0.056,2459985.332,0.0023397,1.4468993,0.0000058,0.779,0.301,0.596233,2.014203,549,1853.43,4.98711,1.59253,1452.18,1719,9,100.588,0.4865,5238,104.524,4.54438,0.0758968,0.84,0.04,0.1,0.1,0.894,0.1098
80711765,2549.01,317,PC,11.732,0.007,121.98269,-44.666911,0,1.8,3.6,1.7,2459230.289,0.000474141,4.858050098,5.38E-06,5.740569867,0.053802654,12.082917,0.158856,11067.0819,146.30118,,,1349.901787,1545.949463,70.350334,970.123,,8303,,4.438,,,,,,,
294500964,2550.01,28.01,FP,10.7757,0.006,122.228117,12.207623,-14.725,0.1,-15.12,0.054,2459966.572,0.003909988,9.070253089,2.44E-05,1.906364654,0.25308144,4.140409,0.170482,3806.195338,157.00706,5.739538295,1.2825527,110.6280815,827.1534677,24.927946,182.937,2.193,5509.1,115.8,4.52,0.01,0.916742027,0.041809,0.274,0.02,1.025,0.12219
6276559,2551.01,46.99,PC,11.7664,0.009,112.515604,-11.79048,-4.126,0.055,0.631,0.045,2459244.806,0.0038666,5.436841,0.0000454,2.335,0.386,2.891906,0.00842,2660,7.75501,7.79881,0.551239,560.394,1355,10,730.421,19.679,7980,137.391,4.37685,0.079109,1.49,0.06,,,1.92,0.307799
31515092,2552.01,9.72,PC,11.8762,0.006,115.918702,-10.257081,-36.087,0.092,14.154,0.057,2459230.693,0.001531775,2.370111947,1.45E-05,1.821564346,0.54984426,2.226984,0.206991,2049.026346,190.62766,3.079379557,2.734467,122.1390568,847.8780456,9.969498,102.256,0.556,4007,121.939,4.56359,0.11371,0.68474102,0.0659925,,,0.626,0.0814385
238542895,2553.01,89.35,PC,11.8225,0.006,121.852319,-49.602939,-18.072,0.045,19.869,0.04,2459299.212,0.0005729,8.384818,0.00001,4.258,0.099,13.118628,0.001168,12010,1.0754,11.3276,0.523314,214.409,1066,84,339.025,2.757,5757.5,146,4.29,2,1.02,0.05,,,1.15,0.159275
144043410,2554.01,317,FP,10.5484,0.008,126.755088,-20.680147,-9.824,0.078,0.671,0.071,2459230.662,0.001926744,6.263650065,0.00104562,5.363999115,0.10138514,7.6742,0.446965,7043.278481,411.5855,17.7665063,1.0933677,1453.009343,1574.660202,13.564744,483.922,15.042,6969.2,111.6,4.17,1.75,2.04438,0.106935,,,1.5,0.260785
155491828,2555.01,317,FP,11.1169,0.008,123.488475,-24.7173,-7.318,0.039,4.013,0.041,2459233.496,0.0016193,16.0475029,0.0000372,3.334,0.209,14.900363,0.006316,13630,5.81755,19.3344,0.96526,46.0707,725,27,441.932,5.5075,6337.5,141.8,,,1.6,0.07,,,1.3,0.197631
468981993,2556.01,65.98,APC,10.7003,0.006,128.702871,8.569483,-9.622,0.079,-14.985,0.056,2459966.963,0.001211689,8.014932334,3.63E-05,4.619837429,0.07405265,4.816646,0.082234,4426.468912,75.73721,9.502128589,0.5284063,320.0737304,1078.778438,48.22628,277.281,3.601,5886.2,140.7,4.25,0.03,1.330279946,0.0712361,0.29018,0.0192393,1.129,0.143178
269400980,2557.01,317,PC,11.2047,0.006,119.245948,-49.473563,-5.232,0.058,0.943,0.049,2459238.558,0.002196295,9.830509596,0.000979201,3.787921308,0.15521656,5.431284,0.372938,4989.906496,343.42938,24.44665819,3.112121,1527.829573,1594.551233,28.345871,797.474,18.594,6683.6,129.7,,,2.865319967,0.150535,-0.101732,0.0777638,1.48,0.256235
283307274,2558.01,97.14,PC,11.6919,0.006,128.24579,-25.256245,-7.534,1.171,9.135,1.173,2459233.13,0.002180439,17.78376329,0.003042259,4.276145944,0.19614369,7.02668,0.244106,6450.914242,224.80434,11.92894498,0.39742237,99.43061663,805.3780383,25.651674,400.905,,5834,249.9,4.25,2.01,1.383949995,,,,,
441453629,2559.01,317,PC,13.1141,0.006,312.011689,-35.842605,-4.465,0.044,-8.988,0.029,2459060.082,0.0011401,4.2002507,0.0000077,2.627,0.149,28.234813,0.014438,25670,13.2976,14.9915,,236.94,1093,34,502.887,8.0935,5709.9,94.7,4.53,,0.91,,-0.11322,0.0862928,1.02,
441155146,2560.01,125.08,PC,13.5328,0.007,332.759205,-27.295719,-7.149,0.063,-36.077,0.046,2458348.919,0.0024956,3.5511203,0.0006419,2.634,0.199,21.558192,0.018289,19660,16.8448,13.8379,,258.816,1117,15,594.274,10.019,5321,122,4.42,,0.98,,,,0.92,
422385684,2561.01,317,PC,12.1504,0.021,318.600471,66.404803,-3.127,0.053,-7.848,0.046,2459852.046,0.0009358,2.7754004,0.0000029,3.142,0.122,9.279154,0.220824,8510,203.366,15.2778,0.829311,966.571,1553,57,581.074,7.666,5905,181.5,4.05,0.08,1.62,0.09,,,1.07,0.145146
420177051,2562.01,124.25,PC,12.5945,0.009,292.018975,77.378608,1.183,0.027,-8.032,0.028,2459770.739,0.00155579,4.0483695,0.0000029,2.896,0.08,13.173576,0.001403,12060,1.29187,13.766,0.663576,413.846,1256,125,587.158,6.7255,6054,133.7,4.3,0.08,1.24,0.06,,,1.13,0.147678
387409975,2563.01,115.57,PC,13.3848,0.01,310.743276,70.275792,-7.949,0.025,-3.598,0.03,2459828.802,0.001482456,5.0182311,0.0000086,2.301,0.118,17.743991,0.007465,16210,6.87516,13.248,,112.463,907,43,501.58,3.3025,5487,122,4.41,,1.02,,,,0.96,
334482103,2564.01,86.24,PC,12.4683,0.006,123.272901,9.447684,4.662,0.057,-19.348,0.033,2459572.728,0.0007319,3.7257102,0.000007,2.143,0.137,9.82682,0.005137,9010,4.73155,11.0938,0.631938,218.142,1070,50,486.785,7.7875,5698,117.7,4.33,0.07,1.14,0.06,0.497689,0.0268877,1.01,0.124988
321086563,2565.01,94.29,PC,12.3642,0.006,117.047514,2.123685,-11.572,0.063,11.719,0.039,2459966.257,0.003230676,3.970445715,0.001099782,3.779304391,0.3149477,4.013208,0.260378,3689.478136,239.78801,11.72227355,1.6124917,1506.436563,1588.939866,12.22194,801.435,24.0715,5840,123,3.9,0.08,1.897320032,0.108567,,,1.05,0.129251
284679064,2566.01,50.82,PC,13.0599,0.006,195.312675,58.419067,-64.59,0.03,-15.411,0.03,2459664.115,0.0011662,4.2102292,0.0000093,2.486,0.17,10.440533,0.004709,9570,4.33742,8.18232,,132.499,945,39,343.975,2.231,4927.6,108.4,4.52,,0.82,,0.248634,0.0145734,0.81,
258920431,2567.01,80.77,CP,11.7489,0.008,288.465668,66.347938,-17.074,0.042,9.036,0.042,2459390.753,0.000744405,5.9839451,0.0000082,5.388651304,0.069882356,4.162471,0.046912,3826.43755,43.206295,10.70165915,0.6056152,632.2914999,1278.936805,66.49358,504.775,5.167,5609,130.3,3.96,0.08,1.717610002,0.0898895,,,0.99,0.124385
257067559,2568.01,317,PC,12.104,0.018,115.680423,1.361299,-5.994,0.062,-0.456,0.036,2459251.584,0.0009445,3.4843271,0.0000062,3.522,0.145,11.263015,0.00254,10320,2.33956,15.9782,0.771312,1741.71,1799,12,751.206,21.131,7250,169.5,4.26,0.09,1.57,0.07,,,1.63,0.275773
248655556,2569.01,69.56,PC,11.1769,0.007,67.278845,-1.909532,-5.849,0.065,-13.495,0.045,2459174.66,0.0033518,13.1147744,0.0001045,4.318,1.088,4.23175,0.012769,3890,11.7603,9.79059,0.763535,95.9399,871,18,317.912,4.5105,5496.1,115,4.04,0.08,1.54,0.08,-0.28,0.08,0.96,0.124904
239816546,2570.01,128.6,CP,11.9775,0.006,87.18804,32.084043,-6.393,0.073,-15.861,0.06,2459500.741,0.000195983,2.988765442,1.53E-06,2.984724663,0.028690066,16.954026,0.107736,15493.94904,99.22328,14.06998283,0.7781713,690.1555373,1307.243508,165.2702,361.857,6.2435,5639,144.5,4.34,0.08,1.121410012,0.061206,,,1,0.124689
239638934,2571.01,56.89,FP,10.5284,0.006,333.592905,32.490119,-3.042,2.057,-14.941,1.294,2458760.818,0.0011288,6.0027375,0.0002206,4.164,0.644,6.643273,0.004752,6100,4.3767,8.72806,,475.015,,80,184.514,,5633,,,,1.08,,,,,
234489133,2572.01,95.4,PC,13.258,0.007,114.263688,6.716773,-2.332,0.05,-8.694,0.039,2459247.433,0.0029959,3.5985851,0.0000206,4.015,0.336,7.309842,0.006101,6710,5.61901,11.8109,,1318.02,1678,13,1038.2,29.295,6303,122,4.21,,1.45,,,,1.24,
160037058,2573.01,317,PC,13.1657,0.006,336.709476,-39.789358,34.977,0.04,-17.329,0.039,2459080.878,0.0010412,4.5815438,0.0000088,3.367,0.133,21.436373,0.006625,19550,6.102,15.1889,,290.593,1150,45,593.937,11.6925,5525,122,4.37,,1.07,,,,0.97,
159332859,2574.01,317,PC,12.881,0.007,232.809527,79.267227,-0.462,0.027,5.111,0.028,2459760.399,0.0003689,4.4817684,0.0000025,2.186,0.066,23.242913,0.001093,21180,1.00645,19.0204,0.867642,277.661,1137,146,834.038,9.0895,6734,131.5,4.41,0.09,1.25,0.06,,,1.44,0.249811
142784687,2575.01,126.36,PC,13.152,0.007,153.799642,72.010236,-7.703,0.083,-3.636,0.081,2459603.65,0.001417,3.171120667,1.05E-05,3.627657507,0.091739416,9.273329,0.197075,8504.680587,181.49634,13.924729,0.31529778,1369.151361,1551.431536,34.87225,928.149,45.8565,6140,122,4.18,,1.456179976,,,,1.16,
115453244,2576.01,120.84,PC,12.2323,0.006,83.653961,30.406374,4.948,0.071,-17.424,0.052,2459544.238,0.0006307,3.8229149,0.0000073,3.171,0.117,12.865902,0.002068,11780,1.90456,13.5313,1.24899,598.34,1377,81,430.46,7.3515,6166.4,145.1,4.34,0.11,1.21,0.11,0.102,0.023,1.175,0.168292
