tid,toi,pl_mass,tfopwg_disp,st_tmag,st_tmagerr,ra,dec,pmra,pmraerr,pmdec,pmdecerr,pl_tranepoch,pl_tranepocherr,pl_orbper,pl_orbpererr,pl_trandurh,pl_trandurherr,pl_trandepmmag,pl_trandepmmagerr,pl_trandep,pl_trandeperr,pl_rade,pl_radeerr,pl_insol,pl_eqt,pl_snr,st_dist,st_disterr,st_teff,st_tefferr,st_logg,st_loggerr,st_rad,st_raderr,st_feh,st_feherr,st_mass,st_masserr
373424049,742.01,9.0,0,8.6333,0.006,140.056794,-53.119685,2.654,0.063,-0.909,0.062,2458543.475,0.00283,0.963081,0.000194,2.378514,0.265809,0.265236,0.019935,244.261214,18.360544,2.727644,0.596427,23744.77394,3166.006188,13.63825,227.265,1.844,8688.0,230.0,4.32187,0.344824,1.68698,0.245108,,,2.12,0.313598
437242640,744.01,118.08,1,9.7566,0.006,165.399368,-23.860946,-43.9,0.069,-65.794,0.069,2460031.706,0.0002086,4.3176859,1.1e-06,1.822,0.154,12.319996,0.321276,11283.0,295.862,13.3926,0.793785,229.962,1084.0,136.0,132.096,0.8515,5700.0,,4.50578,,1.11,0.06,0.04,0.1,1.014,0.12983
14661418,751.01,99.38,1,12.4806,0.006,174.009869,-29.543364,24.921,0.042,-9.907,0.032,2458570.991,0.000239949,4.722815957,1.72e-06,2.189417397,0.040665444,24.902903,0.283723,22675.38127,261.28473,12.0898005,0.9075707,111.2989557,828.4046383,119.71721,229.518,1.601,4803.0,,4.64154,,0.793235004,0.0582462,0.024189,0.0782272,0.757,0.0889309
61538902,752.01,114.53,1,11.3743,0.006,176.299052,-42.063958,11.67,0.048,-1.593,0.037,2458573.687,0.000228427,5.748132293,1.71e-06,2.660048297,0.027674228,13.392789,0.102887,12259.44733,94.757744,13.14269004,0.6288164,345.7200926,1099.767559,137.21872,301.462,3.3435,5900.0,,4.52994,,1.127830029,0.0532764,,,1.1,0.145172
73228647,755.01,5.26,1,9.4628,0.006,190.036564,-44.312078,-3.723,0.097,-13.684,0.123,2460066.437,0.002085,2.5404679,8.1e-06,2.154,0.326,0.621219,0.030886,572.0,28.4465,2.15331,0.134377,622.47,1391.0,16.0,106.307,0.7195,6003.0,192.0,4.47356,0.276774,0.99,0.05,,,1.03,0.135847
73228647,755.02,5.13,1,9.4628,0.006,190.036564,-44.312078,-3.723,0.097,-13.684,0.123,2458576.159,0.001891036,6.741879563,1.92e-05,1.37108568,0.6001972,0.48928,0.088481,450.5420649,81.49111,2.113848168,4.644325,193.8322952,951.6478794,8.289674,106.307,0.7195,6003.0,192.0,4.47356,0.276774,0.986648977,0.0502011,,,1.03,0.135847
130924120,757.01,5.45,1,9.0498,0.006,187.994843,-35.554452,47.935,0.073,107.175,0.103,2460039.193,0.0039903,17.4682298,6.97e-05,3.491,0.414,1.005858,0.051044,926.0,47.0122,2.17884,0.139569,24.3644,618.0,18.0,60.3418,0.201,5499.0,186.0,4.39962,2.00408,0.76,0.04,,,0.92,0.11236
178709444,762.01,49.53,1,13.6615,0.007,166.074742,-47.821496,-159.157,0.07,-24.515,0.067,2459329.506,0.0008324,3.471680802,3.29e-06,1.381697773,0.044831026,33.770063,0.877706,30624.64346,808.0704,8.027234045,0.29949307,17.00121702,517.8926558,40.89199,98.4458,0.4309,3399.0,102.0,4.91468,0.484981,0.426784992,0.0130268,,,0.421357,0.020525
178819686,763.01,6.41,1,9.5275,0.006,194.468098,-39.758061,-76.902,0.073,-84.817,0.055,2460046.424,0.002316101,5.605774799,1.14e-05,3.021389697,0.46949676,0.761572,0.048465,701.1882316,44.637024,2.409708803,1.5932673,182.934999,937.9808032,18.749166,95.1274,0.45155,5767.0,189.0,4.34736,2.00358,0.906760991,0.0467135,,,0.97,0.114611
178819686,763.02,8.59,1,9.5275,0.006,194.468098,-39.758061,-76.902,0.073,-84.817,0.055,2460046.212,0.002995296,12.27724442,3.09e-05,3.839888859,0.28587875,0.944418,0.048316,869.4629182,44.49966,2.863508512,0.41841304,64.31956946,722.2799042,15.86392,95.1274,0.45155,5767.0,189.0,4.34736,2.00358,0.906760991,0.0467135,,,0.97,0.114611
219401954,765.01,6.93,0,9.647,0.006,78.165188,-53.743438,17.488,0.046,32.329,0.057,2458570.226,0.002456,0.861484,0.000147,1.293669,0.397879,0.311334,0.041585,286.708078,38.300644,2.512038,4.220942,10152.61494,2560.143025,8.275544,168.781,0.7225,5724.7,57.0,3.82,0.08,1.45505,0.165864,-0.24,0.09,1.02,0.129493
219698950,766.01,105.75,1,11.5122,0.008,175.52524,-23.354845,-20.357,0.064,-0.924,0.046,2458570.565,0.000157954,3.446452913,1.57e-06,2.462599045,0.018664438,17.86627,0.106293,16320.79117,97.89503,12.53990524,0.614805,489.9461001,1199.932526,205.23804,283.971,3.73,5870.0,,4.4,,0.913091004,0.0445528,0.1,0.12,1.18,0.158994
229047362,767.01,116.81,1,11.2175,0.006,195.359758,-27.522227,-29.268,0.061,-6.293,0.047,2458572.991,0.000252,3.764873,6.9e-05,2.759996,0.022034,24.438343,0.146737,22257.11845,135.14021,13.95182,0.090622,357.0122872,1108.639991,155.86082,211.416,1.4575,5703.0,,4.51085,,0.92,,0.06,0.03,1.025,0.123143
248075138,769.01,81.22,1,11.3728,0.006,192.981203,-42.073617,-49.781,0.061,4.865,0.064,2459332.03,0.0002793,4.9816784,3e-06,2.733,0.053,19.842907,0.001648,18110.0,1.51789,10.7801,0.64077,137.118,953.0,137.0,177.291,1.3105,5315.0,,4.51737,,0.79,0.05,0.29,0.05,0.92,0.114537
277634430,771.01,2.53,1,12.0874,0.007,164.11389,-72.985174,39.475,0.081,-76.411,0.06,2459335.352,0.00195981,2.326007735,4.86e-06,0.996086784,0.18412185,3.566838,0.175367,3279.789132,161.50557,1.396086874,0.44174787,14.89660019,501.0620836,22.615362,25.2788,0.0257,3231.0,,4.438,,0.241857007,0.00727155,,,0.2121,0.0201145
286865921,773.01,101.4,1,11.5037,0.006,190.151956,-19.284353,-23.173,0.08,-12.865,0.061,2459329.25,0.0004408,4.971298,4.6e-06,3.283,0.088,13.250508,0.001451,12130.0,1.33654,12.1956,0.676242,238.875,1095.0,107.0,271.103,3.667,5510.0,,4.44137,,1.09,0.06,,,0.963,0.124322
306996324,776.01,5.07,1,9.73597,0.007,178.577997,-37.553357,251.112,0.051,-145.059,0.034,2458572.6,0.001757269,15.66533219,3.84e-05,2.993779891,0.23513722,1.431567,0.081652,1317.653048,75.2017,2.099994225,0.20089346,5.09962093,383.2694675,17.159199,27.1701,0.03205,3806.0,66.0,4.73575,0.338566,0.533024013,0.0157771,,,0.52973,0.0202495
306996324,776.02,3.79,1,9.73597,0.007,178.577997,-37.553357,251.112,0.051,-145.059,0.034,2458571.416,0.001230322,8.24661327,1.46e-05,2.412090944,0.4117858,1.163671,0.065303,1071.206785,60.144234,1.768731463,0.8504002,11.99747541,474.6704725,18.458174,27.1701,0.03205,3806.0,66.0,4.73575,0.338566,0.533024013,0.0157771,,,0.52973,0.0202495
398943781,780.01,123.82,1,10.7875,0.006,190.618803,-30.639818,14.9,0.076,11.889,0.054,2459329.902,0.0001207,3.0524018,8e-07,2.483,0.023,24.452648,0.00019,22270.0,0.175155,13.7594,0.652368,344.149,1199.0,323.0,163.371,1.0595,5545.0,,4.52787,,0.88,0.04,0.06,0.02,0.976,0.123773
413376180,781.01,115.74,1,12.7492,0.006,176.738826,-22.56301,-46.424,0.047,-1.172,0.024,2458570.773,0.000139067,1.354134174,6.33e-07,2.081288319,0.024537409,21.97863,0.174553,20039.55067,160.75624,13.22366376,0.851882,950.0562665,1415.979876,162.17717,341.925,3.636,5227.0,,4.47443,,0.93147099,0.0590452,,,0.825,0.0938295
429358906,782.01,7.25,1,12.2875,0.007,183.920361,-18.910338,-163.72,0.151,-36.819,0.096,2458577.042,0.001404522,8.023981147,1.69e-05,1.70827306,0.37981406,4.362618,0.318608,4010.05776,293.40546,2.592665251,0.915131,5.390167468,388.6156751,14.5085945,52.5122,0.2036,3331.0,63.0,4.94964,0.399131,0.406515986,0.0122887,,,0.398817,0.0204054
460984940,784.01,4.03,1,8.7537,0.006,159.341221,-63.655692,3.567,0.047,-154.911,0.046,2460038.666,0.0019217,2.7970316,6.4e-06,2.185,0.322,0.522365,0.023037,481.0,21.2174,1.84303,0.116988,413.894,1256.0,22.0,64.5997,0.1102,5849.0,190.0,4.5297,0.261519,0.9,0.05,,,0.96,0.122658
294780517,792.01,12.67,0,11.7345,0.006,71.245764,-67.98105,-7.454,0.045,19.694,0.051,2458416.496,0.002336975,15.64770554,0.000247939,1.336066979,0.5425854,1.646321,0.170897,1515.168947,157.38956,3.219327559,4.9658775,30.63688635,600.0409721,10.254003,215.208,1.127,5107.98,125.0,4.5443,0.2,0.835807,0.204047,0.349553,0.1,0.86,0.0983604
300013921,793.01,15.38,0,10.8578,0.006,107.133952,-68.368778,-0.395,0.04,25.382,0.043,2459236.957,0.0013824,54.6616036,0.0001672,2.388,0.143,2.195405,0.001169,2020.0,1.0763,4.04767,0.238537,1.20276,291.0,22.0,144.067,0.3935,5379.0,185.0,4.50461,0.302612,0.8,0.04,,,0.95,0.124974
277099925,796.01,9.48,0,10.721,0.6,83.986551,-67.459594,1.43,0.055,0.65,0.057,2458325.967,0.000532031,0.808630838,4.25e-06,3.019028245,0.1449003,0.96643,0.054029,889.7191222,49.761765,3.035296436,0.41319102,3462.2277,1956.404514,19.006979,9590.75,1415.39,5780.0,,4.438,,1.0,,,,,
143526444,803.01,77.01,0,9.3309,0.007,125.645029,-19.254613,-7.548,0.047,5.082,0.047,2459974.318,0.0112209,15.3050693,0.0001821,3.872,2.27,0.836339,0.235052,770.0,216.467,10.4166,,340.827,1197.0,14.0,403.772,5.3305,5370.0,184.0,3.32339,0.486817,4.16,,-0.218126,0.040295,,
55525572,813.01,41.34,1,9.8467,0.006,72.69401,-60.905461,-3.733,0.047,-2.789,0.054,2459125.847,0.0113373,83.89624341,0.000221989,13.03308461,0.22037427,1.322877,0.037303,1217.672324,34.356415,7.216883182,0.47846976,29.58327479,594.8141775,28.517313,263.145,1.569,5823.7,76.0,3.77,0.12,2.043540001,0.0984121,-0.03,0.1,1.05,0.130094
255760319,814.01,12.46,0,8.9944,0.006,99.714619,-53.107598,5.4,0.048,-17.345,0.053,2458359.734,0.00711,7.21048,0.00045,2.671,0.341,0.27157,0.000699,250.094,0.643423,3.7188,0.212937,124.246,930.0,14.0,196.472,1.0895,5920.4,78.3,3.91,0.33,2.14,0.06,,,1.16,0.166166
102840239,815.01,7.39,1,9.36,0.006,155.871938,-43.834925,8.928,0.047,7.102,0.05,2460026.624,0.0016396,11.1972769,2.56e-05,3.061,0.434,1.413462,0.058404,1301.0,53.7906,2.62397,0.163711,33.9923,672.0,26.0,59.7117,0.1293,4953.9,107.6,4.59,0.08,0.76,0.04,0.0371026,0.039434,0.82,0.0943077
102840239,815.02,5.41,1,9.36,0.006,155.871938,-43.834925,8.928,0.047,7.102,0.05,2460023.13,0.0043632,734.4987702,8.04e-05,2.529,0.588,1.090627,0.078859,1004.0,72.6296,2.1838,0.168773,9.04438,483.0,12.0,59.7117,0.1293,4953.9,107.6,4.59,0.08,0.76,0.04,0.0371026,0.039434,0.82,0.0943077
175180796,816.01,13.73,0,11.143,0.006,116.010481,-36.996503,7.426,0.041,-95.61,0.048,2458493.443,0.00335,1.55747,0.00022,2.714,0.128,3.40144,0.280865,3127.94,258.653,3.80336,1.12504,5034.13,2346.0,29.0,74.5217,0.15655,4146.6,148.6,4.6,0.12,0.62,0.04,-0.14,0.08,0.65,0.0790193
30312676,817.01,43.82,0,11.3029,0.006,74.286788,-66.390334,1.858,0.053,-0.031,0.045,2459126.769,0.00227,1.10223,,2.598,0.365,1.102582,0.152557,1015.0,140.5,7.469402719,4.917793,199185.0,5885.0,7.0,7294.41,1017.21,8747.0,230.0,4.08022,1.32314,2.23767,1.46589,,,,
46096489,818.01,117.81,1,10.6481,0.006,214.683011,-20.275437,-0.04,0.082,17.257,0.061,2458598.073,0.00045,3.118536,8.4e-05,2.043274,0.024721,13.374414,0.152551,12242.73132,140.4948,11.857124,0.105384,481.9169727,1194.985966,103.52802,194.134,1.9255,5700.0,,4.49158,,0.95,,0.127692,0.0196116,1.02,0.124764
73717937,819.01,68.16,1,11.7528,0.006,192.189568,-47.613679,-32.058,0.09,2.831,0.107,2459301.041,0.0024036,16.2546802,7.18e-05,4.74,0.26,5.38774,0.002065,4950.0,1.90176,9.68176,0.544216,63.815,787.0,25.0,400.331,9.984,5846.0,,4.41665,,1.32,0.07,,,1.05,0.131523
125405602,821.01,7.47,0,11.1825,0.007,209.615851,-23.277572,242.852,0.08,-252.531,0.072,2458606.785,0.002901,13.823303,0.004073,1.365217,0.266457,2.779274,0.430504,2556.532346,396.43063,2.806009,0.578105,4.547005317,372.4355382,7.192833,39.5907,0.0991,3669.0,72.0,4.78896,0.361894,0.477,0.074,,,0.444969,0.0203638
127530399,822.01,77.93,1,11.1116,0.006,217.6092,-46.159516,12.561,0.074,-73.208,0.066,2458602.856,0.000233892,7.133514861,2.11e-06,3.13762649,0.030195158,19.762776,0.128257,18037.53002,118.12178,10.47865795,0.7627535,64.45936094,722.6720336,160.54788,122.91,0.565,4775.0,,4.60305,,0.789876997,0.0568267,,,0.76,0.0892047
127530399,822.02,6.06,1,11.1116,0.006,217.6092,-46.159516,12.561,0.074,-73.208,0.066,2458597.576,0.001535351,1.011533589,9.76e-06,1.620145279,0.25378376,0.695842,0.080192,640.6892788,73.85662,2.333203267,0.4378438,871.7333843,1385.848222,8.900014,122.91,0.565,4775.0,,4.60305,,0.789876997,0.0568267,,,0.76,0.0892047
193641523,824.01,9.05,1,10.0732,0.006,222.16547,-57.588867,-51.604,0.068,-152.392,0.079,2458597.813,0.000341837,1.392972127,2.85e-06,1.079951716,0.12347158,1.712554,0.057046,1576.077612,52.540215,2.953905674,1.0760398,411.5001611,1148.714894,34.290123,63.9262,0.14315,4452.0,174.0,4.49909,0.3415,0.729635,0.0566885,,,0.7,0.0881697
220029715,825.01,25.42,1,12.4284,0.006,208.856746,-21.207859,-43.125,0.044,-36.694,0.04,2458598.749,0.000718326,3.185318599,4.35e-06,2.239699793,0.21417066,5.352102,0.181621,4917.337891,167.26488,5.422034963,1.100917,211.6178316,972.7647273,27.773184,240.707,1.6385,4944.0,180.0,4.50243,2.00346,0.781958997,0.0462186,0.255864,0.0788158,0.819,0.0985067
243200602,826.01,84.85,1,10.491,0.006,203.106019,-42.475273,6.111,0.078,-1.238,0.082,2460063.008,0.000515,11.5509742,7.8e-06,3.571,0.061,11.835831,0.216714,10842.0,199.581,11.0252,0.604944,56.355,763.0,120.0,172.256,1.379,5625.0,,4.49092,,1.06,0.06,,,0.99,0.124152
350332997,832.01,82.55,0,11.7611,0.006,84.081627,-54.191199,13.661,0.039,1.427,0.045,2459357.08,0.0005017,1.9160221,1.4e-06,1.405,0.045,2.64155,0.00065,2430.0,0.59901,10.8261,0.59309,339.505,1195.0,58.0,586.704,7.0895,5623.0,187.0,4.37483,2.0039,2.09,0.11,,,0.97,0.121111
362249359,833.01,2.51,1,10.1461,0.007,145.645472,-62.475886,-157.239,0.045,79.715,0.044,2458544.12,0.000687646,1.041889003,5.55e-06,1.273766726,0.24143624,0.505403,0.033954,465.3854112,31.272263,1.389030992,0.70231384,270.068174,1033.922774,16.191872,41.7148,0.0418,3965.0,72.0,4.68337,0.067569,0.603335977,0.0177147,,,0.590802,0.0201601
440887364,836.01,7.5,1,8.6486,0.006,225.079883,-24.454202,-199.576,0.076,-27.911,0.07,2459356.164,0.0014976,8.5954792,3.05e-05,2.47,0.421,1.238445,0.001306,1140.0,1.20287,2.64032,0.246702,40.8229,704.0,21.0,27.5024,0.02935,4476.0,175.0,4.58156,0.337936,0.69,0.06,,,0.66,0.077312
440887364,836.02,3.52,1,8.6486,0.006,225.079883,-24.454202,-199.576,0.076,-27.911,0.07,2459355.705,0.0016091,3.8167262,1.33e-05,1.602,0.128,0.62991,0.000532,580.0,0.490274,1.69257,0.158074,40.9119,763.9863872,17.0,27.5024,0.02935,4476.0,175.0,4.58156,0.337936,0.69,0.06,,,0.66,0.077312
460205581,837.01,39.06,1,9.9322,0.006,157.037281,-64.505211,-18.017,0.039,11.307,0.037,2460022.807,0.0007052,8.3249172,6.4e-06,1.406,0.363,4.935012,0.264788,4535.0,243.849,7.0011,0.372404,40.8042,704.0,41.0,142.488,0.4595,6513.0,199.0,4.53694,0.338064,1.01,0.04,,,1.15,0.157036
287563610,840.01,55.46,1,13.0546,0.006,198.132842,-45.590574,-13.42,0.054,-1.788,0.052,2459328.56,0.002208,3.7993182,1.6e-05,2.302,0.188,8.272171,0.007752,7590.0,7.13973,8.54839,,225.371,1079.0,17.0,488.176,10.773,5318.0,184.0,4.43686,2.00392,0.97,,,,0.98,
380886535,844.01,40.76,0,11.7952,0.008,19.461136,0.346971,-6.903,0.077,-33.44,0.059,2459451.724,0.003435259,8.906625088,0.001036049,1.961833765,0.5932804,2.368219,0.275614,2178.833634,253.81749,7.157410792,4.4914646,325.1651305,1083.043104,7.5065594,472.297,10.8055,5829.6,138.8,4.1,0.08,1.515949965,0.0906633,-0.053,0.074,1.05,0.130085
229141709,846.01,109.12,0,11.766,0.006,26.376875,-51.296821,25.698,0.036,11.896,0.032,2458363.763,0.00238,14.20489,0.00151,4.924,0.446,9.554672,0.11839,8761.57,109.035,12.4595,1.396,386.596,1235.0,45.0,446.815,4.514,6316.3,32.9,4.3,2.0,1.21,0.01,,,1.22,0.18146
33595516,849.01,12.39,1,11.5485,0.006,28.715796,-29.421709,73.315,0.056,20.664,0.042,2458384.02,0.00218,0.76566,0.00015,1.452,0.21,1.531968,0.001865,1410.0,1.71758,3.54139,0.245668,2314.06,1932.0,17.0,225.734,1.558,5311.0,132.3,4.47,0.08,0.92,0.05,,,0.914,0.108529
198008005,858.01,124.62,1,10.6444,0.006,60.199826,-54.592918,10.997,0.047,-10.99,0.044,2459088.312,0.000361378,3.279728177,2.55e-05,3.518700858,0.028268568,12.062168,0.09684,11048.18261,89.188705,13.81175813,0.6877438,913.776443,1402.263853,102.837204,250.489,1.509,5857.0,135.1,4.24,0.08,1.297469974,0.0636332,,,1.06,0.128916
271596418,868.01,4.13,0,10.7109,0.006,108.568016,-74.970528,3.562,0.032,59.957,0.04,2458325.749,0.00151,0.556109,1.7e-05,1.096708,0.221493,0.187697,0.025124,172.860189,23.13988,1.609049,2.070679,8967.452529,2481.915671,7.987135,230.697,1.043,5670.45,40.2845,4.16644,0.110912,1.18329,0.158197,-0.0318574,0.0457846,1.01,0.126285
200807066,869.01,4.88,0,8.9043,0.006,53.178982,-51.788532,103.407,0.048,111.455,0.056,2458404.073,0.004934569,26.25882394,0.000277776,4.427947737,0.70264274,0.272565,0.038056,251.0105068,35.050304,2.053330499,1.3756185,54.41421754,692.7042412,7.737952,110.247,0.3125,5908.0,191.0,4.28153,0.29009,1.248409986,0.0595477,,,1.07,0.138607
219344917,871.01,3.49,1,9.7607,0.006,74.737626,-50.627415,-79.355,0.049,-121.707,0.055,2458417.051,0.00207126,14.36273803,6.84e-05,3.204379782,0.40776542,0.588604,0.044348,541.9770506,40.845634,1.686631414,1.3281828,24.13634048,565.3112203,12.021679,68.0473,0.10365,4939.0,180.0,4.58489,0.308587,0.732189,0.0451432,,,0.81,0.0974807
219380235,878.01,22.39,0,10.8239,0.006,76.761786,-51.766957,24.993,0.053,25.261,0.064,2459196.628,0.0115033,3.9773904,7.18e-05,2.82,1.089,1.231923,0.014729,1134.0,13.5662,5.03874,0.765135,460.733,1290.0,14.0,334.457,3.86,5518.3,121.1,3.93,0.08,1.77,0.09,0.34,0.1,0.97,0.125392
34077285,880.02,8.16,1,9.2563,0.006,94.164473,-13.987337,0.962,0.056,23.237,0.056,2459202.295,0.002981834,2.573594282,0.000547872,2.4810064,0.1769986,0.803308,0.056434,739.6008283,51.97616,2.777922854,0.22940397,301.8661097,1063.098093,12.548503,60.6679,0.11205,4935.0,122.3,4.52,0.09,0.816999,0.0517714,,,0.81,0.0991949
92013169,882.01,50.31,0,9.73965,0.006,89.16524,14.785575,5.202,0.105,-11.742,0.083,2460282.513,0.0014526,2.3552639,3.9e-06,1.033,0.187,0.990643,0.07351,912.0,67.7026,8.10129,0.469696,698.522,1432.0,23.0,387.97,9.4935,7069.0,174.9,3.88,0.09,2.37,0.11,,,1.565,0.280089
438295981,888.01,28.62,0,9.52621,0.006,96.666044,13.29938,-2.47,0.077,-14.371,0.065,2458472.158,0.00314,3.96643,0.00167,2.025,0.28,0.899765,0.002003,828.371,1.84461,5.99981,0.331791,376.453,1227.0,17.0,263.022,3.008,6565.2,95.4,4.09,0.37,1.9,0.05,,,1.471,0.255432
284288080,889.01,29.39,0,10.8457,0.006,106.649775,-53.546434,-3.782,0.056,-3.748,0.05,2458469.907,0.00309,1.83485,0.00022,2.673,0.597,1.303666,0.002211,1200.0,2.03671,5.90327,0.371084,3996.1,2215.0,27.0,388.477,4.375,6466.0,129.5,4.11,0.09,1.68,0.07,,,1.32,0.209578
33690636,891.01,7.73,0,11.0427,0.006,93.122299,-16.792043,-11.768,0.053,-25.565,0.06,2458468.955,0.00672,4.99915,0.00244,5.256,0.449,0.743192,0.002005,684.271,1.84694,2.28122,0.193112,386.241,1235.0,10.0,123.997,0.453,4696.0,155.9,,,0.79,0.05,,,0.699,0.0849539
66561343,892.01,99.21,1,10.9739,0.03,86.738228,-11.23534,-0.143,0.086,5.967,0.096,2459219.552,0.0007998,10.6265837,1.66e-05,5.415,0.119,8.20653,0.000696,7530.0,0.641108,12.0335,0.407719,571.007,1361.0,79.0,340.543,4.827,7723.0,270.7,4.43,0.08,1.35,0.04,,,1.82,0.307281
250484865,895.01,2.88,0,8.7973,0.006,94.205654,-2.92914,23.14,0.068,-61.444,0.066,2458468.758,0.00645,0.76189,0.00043,1.904,0.272,0.206309,0.000685,190.0,0.630631,1.50503,0.119189,6450.77,2496.0,10.0,96.3043,0.3819,5998.0,121.7,4.39,0.08,1.11,0.05,,,1.11,0.142881
102283403,896.01,10.36,0,9.08959,0.006,89.15458,10.551759,-10.692,0.072,1.799,0.064,2458471.133,0.00712,3.52985,0.0027,1.907,0.551,0.608183,0.005744,560.0,5.29033,3.20773,0.372829,489.2,1310.0,9.0,156.139,0.998,6627.0,128.9,4.31,0.09,1.37,0.06,,,1.39,0.233785
229384040,897.01,7.25,0,9.11269,0.006,98.59774,8.413625,-13.628,0.066,-67.866,0.058,2459211.721,0.0082594,1.2980202,1.59e-05,3.007,0.483,0.271468,0.000769,250.0,0.707837,2.58794,0.191928,6354.72,2487.0,10.0,165.943,1.114,6128.0,132.0,4.08,0.08,1.62,0.07,,,1.158,0.15674
261257684,904.01,5.96,1,10.846,0.007,89.371273,-83.129726,-28.941,0.032,110.858,0.033,2458626.968,0.000852059,10.87727482,1.16e-05,2.682953269,0.21896666,1.985692,0.069269,1827.218938,63.796677,2.309612998,0.41049486,8.316864304,433.1214112,28.084484,46.0891,0.0349,3992.0,170.0,4.61929,0.240707,0.532438993,0.0157936,,,0.529185,0.0202724
261257684,904.02,6.1,1,10.846,0.007,89.371273,-83.129726,-28.941,0.032,110.858,0.033,2458630.353,0.003093311,83.99939907,0.000259635,4.931765827,0.33311003,2.017642,0.117194,1856.591277,107.9341,2.340834103,0.32274127,0.544859899,219.1245115,14.180324,46.0891,0.0349,3992.0,170.0,4.61929,0.240707,0.532438993,0.0157936,,,0.529185,0.0202724
261867566,905.01,126.47,1,10.5721,0.006,227.658675,-71.361632,-25.839,0.033,-41.15,0.051,2458628.35,0.000126352,3.739571561,7.02e-07,2.043659733,0.011729374,16.692637,0.106372,15256.90235,97.96748,13.93173527,0.7286332,353.3142325,1105.757854,220.35062,158.649,0.7215,5565.0,187.0,4.46277,0.287097,1.000180006,0.0521105,,,0.93,0.120097
305424003,907.01,67.34,1,9.9444,0.006,262.183407,-62.840383,-1.388,0.041,-37.836,0.056,2458627.057,0.000832115,4.584912905,8.88e-06,5.249397433,0.12818953,2.283606,0.056007,2101.068279,51.583145,9.615885133,0.6116279,1729.671435,1644.790742,28.746328,312.529,4.21,6272.0,196.0,3.8399,0.756872,2.059789896,0.0922839,,,1.2,0.172843
350153977,908.01,9.87,1,10.6513,0.006,53.159427,-81.250745,5.839,0.04,-0.307,0.044,2458626.551,0.000816541,3.183778916,5.69e-06,2.325296828,0.3331702,0.923495,0.044439,850.2084133,40.928772,3.108016306,1.5717691,519.52682,1217.647952,23.563166,175.748,0.636,5500.0,76.0,4.99,0.12,1.052360058,0.0594975,0.0,0.1,0.96,0.125324
364107753,909.01,3.93,0,7.0514,0.006,251.362526,-71.839588,40.743,0.043,53.07,0.058,2460119.574,0.0034306,3.9043855,1.82e-05,3.525,0.339,0.276898,0.011864,255.0,10.9272,1.80937,0.0973429,836.633,1498.0,19.0,51.8209,0.0908,6059.06,50.4474,4.29,0.11,1.31,0.05,-0.51,0.05,1.13,0.152036
369327947,910.01,1.12,1,10.1508,0.007,290.23794,-82.559788,342.184,0.072,-1230.22,0.079,2458626.204,0.000426043,2.029106652,4.43e-06,0.733956121,0.11758856,1.036853,0.065486,954.52078,60.31323,1.040795413,0.12550709,22.07133815,552.8113049,16.95669,12.4814,0.0065,3194.0,101.0,4.96718,0.069791,0.287497014,0.00950598,,,0.262417,0.0206699
407126408,913.01,6.74,1,9.6181,0.006,234.572324,-80.803427,-40.069,0.04,83.388,0.043,2458625.211,0.001054271,11.09934795,1.56e-05,3.246437288,0.28694776,1.259521,0.055614,1159.389202,51.221188,2.482707358,0.8442644,35.24220462,621.420415,20.716316,65.1769,0.0991,4948.0,180.0,4.60394,0.311168,0.732535005,0.0488442,,,0.82,0.0972518
153027658,914.01,36.24,0,10.2413,0.006,48.726093,-44.961855,-31.351,0.914,-22.988,1.315,2458384.925,0.0034,2.3374921,1.03e-05,2.279,0.371,0.825473,0.001399,760.0,1.28847,4.00659,0.483414,975.016,1556.0,27.0,233.2062,28.1867,5963.4,347.5,3.65,0.1,1.54,0.17,-0.95,0.08,,
259389219,915.01,80.77,0,11.2486,0.006,68.803771,-51.396562,-9.856,0.034,-1.993,0.042,2459199.866,0.0010627,2.3250156,5.7e-06,1.775,0.405,1.227576,0.020967,1130.0,19.3113,10.7275,1.12022,2083.06,1882.0,18.0,506.371,4.8725,5753.0,127.6,3.83,0.08,2.05,0.1,,,1.03,0.129552
294869729,918.01,33.26,0,11.2716,0.006,71.799228,-68.985641,3.379,0.057,7.2,0.055,2459199.905,0.0032227,1.1140067,6.1e-06,3.072,0.457,0.445243,0.001013,410.0,0.93294,6.34675,0.441032,6504.41,2501.0,20.0,549.872,6.956,5614.0,126.5,3.5,0.08,2.94,0.14,,,0.99,0.12566
301051430,923.01,15.35,0,11.0264,0.006,50.036337,-45.061851,25.459,0.036,12.055,0.046,2459117.395,0.002311621,3.274466518,0.000252325,1.549665067,0.36316103,0.997251,0.085869,918.0803144,79.08558,4.029794836,1.5242478,920.8745704,1404.979119,9.946655,302.944,2.087,6049.0,136.2,4.3,0.09,1.246099949,0.060309,,,1.13,0.15102
261258875,927.01,19.67,0,9.2691,0.006,89.730768,-79.743374,-2.119,0.179,23.541,0.18,2458327.45,0.00426,2.5852,2e-05,1.963,0.395,0.314909,0.0005,290.0,0.460655,4.66502,0.305191,1150.76,1622.0,20.0,314.616,9.2115,6639.0,127.5,3.73,0.09,2.66,0.13,,,1.4,0.231032
